,UserID,Balance,CurrentSkin,RoomID,Pass
2070,9c7e3711,265,1,,jM9eFVN*.kq
2071,9c81e37f,-500,1,,x6gy7FI<z39
2072,9ca73643,-500,3,,~d5[I;YVelTC$
2073,9cc43d29,-500,1,,!|Kl-0ec!vfJ#
2074,9cc5a3d9,-500,1,,q]ibTm<W3+.pv
2075,9cc5b9fe,175,1,,B4k)Y=TQsSw>I&
2076,9ccfa7bd,-500,3,,":,:oV[F_MW"
2077,9cd57547,-500,4,,gCa[%[~Mu?ScdF
2078,9cdeaa93,-220,1,,zn4s*]=kkq.{A@
2079,9ce10435,-500,1,,fG#bbU)Bo
2080,9ce479cf,850,4,,?ZZ=MbUU2m#T9
2081,9cf6b0a0,2905,1,,$n9&vHw>niR<
2082,9d18e1d2,-500,4,,9E^1'=:GwJH.F.
2083,9d1e2683,-500,1,,w/<TG;Uk
2084,9d2884fa,15,4,,uOPGnM|mf
2085,9d2bcc02,-1000,2,,IU6m+rNE8
2086,9d416eb5,-500,4,,A@T9mdSna*ADGj
2087,9d60f60a,500,2,,"'<:z,Cgi"
2088,9d675f16,80,1,,*V$H8F^nD
2089,9d72b7e5,-1000,1,,sht\^\uud\
2090,9d9f8e61,-500,1,,@mibugxdcxU
2091,9dabce2d,-240,3,,2PrzQEQhA
2092,9dbd12dc,-50,1,,GgCw-7nP'%X=M3
2093,9dc1e788,590,1,,=5*[O25.%x@
2094,9ddc5410,-10,1,,6sD>sYe;0iG>
2095,9ddf4030,355,1,,3W\9{P^Ilz!SmI
2096,9de50b32,-500,3,,"lwhXY6R,f7Z"
2097,9ded2c0e,-500,1,,2^AH|wH$$%W
2098,9df8a176,370,4,,cH5W*{c*&
2099,9dfb6234,1500,1,,",.C>T&Z"""
2100,9e12b2a9,-500,1,,)PYFw8](gI)\TP
2101,9e23e135,-500,2,,C{xQukmXLUK'
2102,9e2cb2be,-500,3,,A|O!f-iH^JT
2103,9e31aba4,-500,4,,"OildFZ*e,r^@Z"
2104,9e478bdc,-500,1,,=_>WQf6IS}>)
2105,9e74cd2f,-500,1,,"^Uw)pP%6,?Z"
2106,9e82bf24,-500,4,,9lw\odKhD=
2107,9e85171c,-500,1,,5&7qr^T]Nh
2108,9e91638e,-280,3,,K*U=;Yunl}
2109,9e962338,320,1,,`#)'i)tdKDE
2110,9eb1c68e,-500,1,,"'F_g,qR&#kx)%"
2111,9ec3fc89,245,1,,"!,6+q:w7"
2112,9edecddd,-500,4,,"""{WkFlKe96W"
2113,9ee7415c,-500,1,,L4T].`&/VA
2114,9eec4d02,-500,1,,"`U-&~OL,0O"
2115,9f21afd2,-500,1,,"xWoB<+""wFyA"
2116,9f3535cd,-500,2,,$[X{I`3)a
2117,9f553c4c,-500,4,,sva;s9bJfM
2118,9f7488eb,-500,3,,oO?|_2YY&#.
2119,9f81c780,500,1,,~y}q6FKMD
2120,9fdb8fb8,-500,1,,<5.8m?uyZAh
2121,9ffefc08,540,3,,$t=8)JNi
2122,a00d077a,-500,1,,"""$|azX^<S"
2123,a0289042,500,1,,?P|_yCdI*
2124,a03b745e,530,4,,"n@_v""X]n8|"
2125,a0500f88,275,2,,b]y+v%;7.
2126,a062876d,-500,1,,KcKpTW$MS^/8)
2127,a073d05a,-60,2,,NnQ8n+#zt
2128,a077cc31,-500,1,,>$ixkvRA}`h
2129,a0995c5d,1000,1,,QLW:kS:=E|o?
2130,a09e4466,1000,1,,"Y;O8""1Rl~)`*d8"
2131,a09efeac,-500,1,,AwiD|M1AfMj7^Q
2132,a0a0264f,690,1,,"TPFd0I,%c"
2133,a0aec406,163,1,,+O_W\BO?s$
2134,a0c66f35,-358,2,,cZP$una8's
2135,a0e6bc37,-500,1,,"~q<""i9X_l+W-n?"
2136,a0e8c31e,-210,1,,"&Ao7ot{,aK"
2137,a0f71305,-500,3,,WH;]f$0{
2138,a0f97563,1000,1,,5hU0hiuE
2139,a0fb38b6,-500,1,,|^uIW0|?G9.G@
2140,a10f9797,-145,4,,$98Td_eb=
2141,a1115754,-500,1,,O$p'/kwM
2142,a12f7feb,-500,1,,"r@n$OX|a?3,C"
2143,a1364adb,-500,4,,"b""Fg+M*!]8Yw"
2144,a13ffd45,15,1,,P>k(;U423azLP
2145,a14c4f8a,40,1,,"Ty?6<}M,$[q`"
2146,a1553a9f,-500,1,,cMGrp:`@
2147,a15d2ea1,780,1,,"/_^]g,{QXgT+dV"
2148,a16baab1,-500,1,,2h?Z^q2C/j{US
2149,a179985c,1000,3,,X9y;7{>7$7_$/W
2150,a18b0eba,1000,1,,q*3<#0@+>r!
2151,a1925735,-10,0,,"s@y37@ZN8em,C"
2152,a1a43ad4,-110,1,,"_an~xt<s""QM"
2153,a1b23c99,-500,3,,":,bfVga_Y#<23"
2154,a1f55488,-500,2,,kM;KO*6(gWk
2155,a20de232,-500,3,,#~{I-/*U@t
2156,a21a39f8,-500,1,,[(]LDKo|=`6z/=
2157,a237ca82,-500,4,,}wP\0DZ$K.l
2158,a23a3514,-500,1,,Q2z17K]cBQH=Y
2159,a2598fe6,-500,1,,K:<[ePeE_~
2160,a2609f67,1000,1,,{=lZIJLm%
2161,a275112b,-500,1,,;}9*3:PA#
2162,a275fe10,-45,4,,9F'=VPE2Z|dX~
2163,a277f2ea,-500,1,,{PWd{)lB'IWxg
2164,a27d3929,-500,3,,F0#3e`b%Q[9<g
2165,a2b06824,1000,1,,JzA*BvXdqEO
2166,a2bee868,-500,1,,"g,Qt\D0L9?"
2167,a2c898c7,-215,1,,d;{Wl{1F
2168,a2cfd4ec,-320,4,,"CEbjG,S(R"
2169,a2ea503b,88,1,,Y84<B<E?>&y
2170,a2f0ea64,-500,3,,6w-w4AAn\B
2171,a3379990,-285,4,,-S@kj:^Q
2172,a38e5609,-500,1,,zw<Vz]kQz!
2173,a396ce76,715,1,,"xOWwv0WwvE,s"
2174,a3b43389,-500,1,,"1h9""H;$sp7[!"
2175,a3c140e5,1000,1,,q%zf9VPO\xRj.B
2176,a3c70e39,-500,2,,9(b<!nO[
2177,a3e839d0,-130,3,,8'+irJ*uRgz
2178,a3ebb758,-500,1,,IEa;2'3_(l
2179,a4136173,1000,3,,`!&CLQ;j7N
2180,a4176d38,1000,3,,J@D~U&o~MeR{Wp
2181,a41c0852,-500,1,,6>##\0K:fi|
2182,a4217051,-500,3,,sRqEhLKZI9
2183,a4245831,-500,3,,LL1wl::k3hyvv8
2184,a436acc9,-500,1,,inGw_`l*H:wxx
2185,a45cc256,-500,1,,QPF)*C>hhet(Rc
2186,a45ecec4,1000,1,,F[r}j[yM
2187,a46a58ca,1000,1,,=)S3(pY4nzo+
2188,a46ef90f,-1000,1,,I^R^[OrrVspX
2189,a4781b8e,-350,2,,",z|xm|g:_4/.%"
2190,a478a2e6,-500,3,,$1gq`a{]d
2191,a47ce9e7,520,4,,CN)M|vH{)
2192,a48ae450,-1000,1,,AO>1ac9r
2193,a4913392,-500,4,,/BtfGU)\r
2194,a49ba1d7,1000,1,,"')l,_)TYGfPf7O"
2195,a49d9153,-680,1,,^y)d3>zb=
2196,a4c38822,-500,1,,"F.FW""mwm"
2197,a4c4018f,1000,3,,;8Pom?$}~
2198,a4c485f7,-500,4,,"7$ikf;U3""Tx{_"
2199,a4d969b5,0,1,,UN/OP3$>ZpoA
2200,a4e5718f,-500,1,,I+yd(-\lw#L9;
2201,a4fe6dca,-500,1,,|S/vF[6A
2202,a52a270b,-500,1,,*p`#U]kV
2203,a5418e0b,81,1,,[(Lhe{}G3
2204,a54bff8d,-93,3,,yrrn$}t&
2205,a54f8950,540,3,,bG/fA*?xg1Z%
2206,a55e3771,550,1,,W*wSt=z1*
2207,a5638061,-1000,1,,"}BK*"",za+9Z."
2208,a563ce4c,-40,1,,lqtGGE_]
2209,a577255a,1000,1,,eU@[)K1Y7Q*Up
2210,a5920d73,-500,3,,FEQ7>NOdx
2211,a59b4797,-12,1,,Hjjy:HZbq
2212,a5d72b3a,1000,1,,"CGh(4r""t2]j"
2213,a5d9f83b,-500,1,,C`>;_P9e6yj
2214,a5da02c5,-500,1,,"z,q6KW8S!;"
2215,a5f58ce6,-500,1,,oEzl>0Mpd}.u`
2216,a5ff3d2d,-500,1,,5CJq;-A3'
2217,a6064fd4,-500,1,,9aHo{m2~zoWY&-
2218,a62c6be4,-500,1,,"K4'F5=,A"
2219,a62d36e8,1000,1,,D:}?6=e=|
2220,a64922a0,-500,1,,${RYO$?p!]kD
2221,a64b86ef,-500,1,,T.8]U\>hYuc2
2222,a67b9fb8,-500,1,,'GJjUK_7U
2223,a6d39a81,1510,1,,T=f$nEF+'T5_<
2224,a6ec8624,-1000,3,,QHcNA#5f9X
2225,a6f4f226,40,1,,I$<3aYiJ]
2226,a6f83698,-80,2,,"^,63(7^Vf4'_-N"
2227,a6f93105,-500,3,,UV.Ls75lP{#HiX
2228,a712acf9,-247,1,,4E34_9Cx|y\
2229,a713f3c2,-500,3,,Ztd9gmymc$
2230,a74e5646,1000,1,,W'KIR#]TV
2231,a74eeac7,-500,3,,QSxy}*)85$Pti
2232,a778be11,-500,1,,v-4t4qe'm
2233,a789a11e,-500,1,,"HR+YVdg(""Nd="
2234,a7907aa7,-500,1,,>8/Wf2@'_
2235,a79ac5bb,-500,3,,"*2~?gy_U\,"
2236,a79eb211,-500,2,,[]pC>%9$I`p
2237,a7c17943,-500,1,,K]q+|vQ9%p
2238,a7da09f9,-500,1,,"D;!,2<|w"
2239,a7f90a65,1000,4,,wh3!\cjy`1:zj
2240,a804d1f9,-500,1,,TYdP*g~B=+Qa
2241,a80feca8,-500,1,,g|[Ra&3U}:[4b
2242,a817e7d6,339,4,,"h,]w^8)[Toh6Q@"
2243,a818eb42,-500,2,,"lKZXa1,ou+!"
2244,a8653228,-10,2,,$SW93$7y
2245,a8a6bfee,-160,1,,"sizZ""uRW6w=tQ{"
2246,a8c3b27d,-500,1,,vh|xW7t.p}`mD
2247,a8d0fd97,-500,1,,+tWdcVYR
2248,a8e118ab,-540,1,,K-#B1%]~~WG1`
2249,a8fa6028,-500,1,,128W7vgwc]*#
2250,a93a5526,-500,4,,vU`Hu+U7qf3e
2251,a93f8745,-500,1,,"1xvA'@,Nh8y"
2252,a952c4e0,-500,1,,'@q`SlQg
2253,a9547a37,1000,3,,I=1aYeG/`|{+
2254,a955efb3,1000,1,,Z!0c8KrN`AKBK
2255,a97664c3,450,2,,"vu+6mYL},E4);"
2256,a991a0fd,-500,1,,uH`'Y?}Qo~'
2257,a993f87f,-500,1,,Fih#t{<+
2258,a9c28b46,-500,1,,zR}TRN2O
2259,a9c85795,-100,4,,d@Z]\jOfwd
2260,a9f5df96,-500,1,,"%M#O`)LX<!Oa6,"
2261,a9f86880,-500,1,,q)$)2x2@;
2262,aa105867,-500,1,,"J,Ge8[?W,-9hR"
2263,aa14bb4f,49,1,,/OyQA0Q8
2264,aa1b45e2,692,1,,\AIb1^1vI
2265,aa4271c8,-500,1,,_rdu]0WI
2266,aa4a0082,240,3,,*{U}n`ie#
2267,aa4e6f97,737,1,,-H0Qu(u.qc
2268,aa55947f,-500,1,,Nstok{)(#Ah[_*
2269,aa659341,1040,1,,"C""k%6J+as`M>>Q"
2270,aa730c97,600,1,,>P\KZrlv
2271,aaa55fc7,-500,1,,ehjjrnkz[;
2272,aab0f555,540,1,,tRSRWAf$<@d
2273,aabf8bab,-500,1,,"=B*F60V$UTEHU,"
2274,aad3c8e3,-1000,1,,%XbKrwbAW
2275,ab09d76b,-290,1,,uXq!$nJ_LUa0&)
2276,ab15f4ec,747,1,,Y/[e5/qQi
2277,ab164eec,1000,1,,2u}8~~BhvL2@
2278,ab21b746,1720,4,,j_jr!d^y&]
2279,ab311fa4,500,1,,\Guu9uL$204
2280,ab3951d4,1000,1,,"P|/I!i,-\4"
2281,ab42a9ce,1000,1,,\f<ARX:[dV`
2282,ab4b3696,70,1,,j{rHILAOYc3+
2283,ab531367,1000,1,,FI?1_84d
2284,ab7d5db6,1000,2,,oM7dlL}X+Hw
2285,ab818e25,1000,1,,ayXJ]<MEo
2286,ab86de5d,615,1,,]k+Rq4UB^|}
2287,ab994bb3,-500,1,,\.5#Vylat
2288,abdb7c2f,540,1,,Kr=BI\Rn
2289,abddae11,-500,1,,5\Ha`<'xJqG4|
2290,abf7fb9a,-500,1,,",bz1,P+^R"
2291,ac202430,-500,1,,!QE&7}V~3_)G).
2292,ac24e4a0,60,1,,!`)3029m>:a
2293,ac3acdb4,1000,2,,kfHzZiW`
2294,ac423d8d,-500,2,,=A>JDM3%SaV
2295,ac42b928,1000,1,,"6'""1]E<C"
2296,ac6609a0,-500,4,,hh)B(?{3sZwd}7
2297,ac75c856,-500,1,,"+,IeF[eq"
2298,ac7abb4b,1000,1,,E{Nx5Rve
2299,ac8c9050,-500,1,,nc?3$\4fLAg*`'
2300,ac943d7b,1000,1,,",bHNxke~rT@"
2301,ac9db3b9,-500,1,,f@h%aW'jnZ=?
2302,acade5c0,1000,4,,mWM02-Nt9$$)WC
2303,acdb8c1c,1060,1,,"+X|3BX[cl@^""g1"
2304,ace006de,-75,3,,cu~/<^9Y$b1pf
2305,ace586f5,520,1,,+4Is!WL/pi
2306,ad0357ed,-500,1,,"a""u|XoGSj$s}*H"
2307,ad0e6946,513,1,,"n)9""_kvYPx*mA"
2308,ad1c1d46,-500,1,,"16(n,zOoQO21ZE"
2309,ad28bf0c,-500,1,,`/?LABz8OV^
2310,ad353749,-500,3,,"O%""AfKiTx9++"
2311,ad3df68b,-30,1,,5F3sL!6yjQQb
2312,ad51392c,-500,1,,"Rc""9V|93""qR\d8"
2313,ad8806b8,-500,4,,/e94Y%xL]
2314,adab4c08,466,1,,",wQ(ad[i{"
2315,adb3cab7,10,4,,1Z~FW45%m';O
2316,adc125b9,-500,1,,L=y;i>e`13hN
2317,adcfdbe1,-500,1,,";,G._BF|cY"
2318,ade266fd,-500,2,,1498[WM7v
2319,adf44e9b,-500,2,,~=&5;6bxMFc4}
2320,ae0b3e8e,-500,4,,$$jT7u1#Hq
2321,ae2cd8fa,560,1,,s+KZ3g+\;
2322,ae341cce,465,1,,qL'(qzUhv{nmZN
2323,ae4d81d3,-500,1,,0UA33Uv+M&-'oW
2324,aea053e0,-500,1,,ZkjFIYcRs~K$RI
2325,aed889b5,-1000,3,,1Q!nDZd7
2326,af054027,-167,4,,t!f5BcjD0f9Pv
2327,af4d369a,-500,1,,*==Z`pFw_u
2328,af64bd75,-500,3,,bR'O[A:5v
2329,af653c59,80,2,,MA?YOT#5y(x
2330,af757932,1000,1,,^jX(xf<'*:!
2331,afa2496a,-500,1,,"HuY""F9Z|F10"
2332,afe46b7a,1000,1,,BLrgScgkedr
2333,b009b632,-500,2,,yv&{;xsv44
2334,b019325c,-500,1,,?oF`;dcFJ
2335,b02cfc7c,-500,1,,W2%_i6bw@Vo\in
2336,b0392df9,-500,3,,tn@!S{+A
2337,b068d6ec,1000,1,,IvB}ZL!}\
2338,b07ffab5,-320,1,,Z&1?HK*oK0QA9r
2339,b0842b0e,-500,1,,;'F)=\T]o=-J3a
2340,b0891f78,-500,2,,Jpt-`?E*k_gQH
2341,b08ae624,-500,2,,"nuzldUK""""7|(Y"
2342,b0977ff8,-500,1,,>1-Vx_1IW
2343,b0f34d10,-500,1,,",[d""VNTg"
2344,b0fa60ef,-1000,1,,P[TvB;%dVsI
2345,b11f9d4d,-500,4,,dT/M-Eo`@I^
2346,b11fc68a,-500,3,,"_)F75i""HO*Vt/"
2347,b121e22a,-230,3,,&eeK'~gLN%t
2348,b1341e7b,-500,1,,?)D*Lttz]mA
2349,b1542298,320,2,,*34/+7%/-Xk_Y
2350,b15dcef6,225,1,,x4?bR4yy
2351,b1948374,200,1,,"ctM>*""m/*dF"
2352,b1a7a642,-500,1,,`I)O?p#%'}h
2353,b1aef857,-130,1,,"SL""5?oMwS(("
2354,b1d87dc3,1000,1,,]Ro9Me.t>hM
2355,b1f4b03d,1000,1,,TebjaTg`90nm!H
2356,b1f55824,-500,1,,w-Z%<tg9=;7
2357,b225801f,1000,1,,`Mdj)44]6
2358,b23b3bfb,320,1,,0m/bM#b4oO5
2359,b23dac89,-500,3,,J~XW{9KCxYr%X1
2360,b24c29dc,795,1,,[al3UM7Caq6r;
2361,b25a18ea,-500,1,,"UKhq,qz@*:o<W6"
2362,b25b7209,1000,1,,U:L'?#i_fC8r|p
2363,b2604ae8,10,1,,n.d\w#cTAk
2364,b26e1abf,-500,1,,b<#s<V1>XQvy
2365,b2815f96,-500,1,,-{Feq_M^5O@RQ;
2366,b291ba77,-1040,1,,P`X.eI;\;PG!9
2367,b2a46e93,-140,2,,P}&ME/D}zWtS)n
2368,b2e05d73,-500,3,,Fqe5k|{#Gct2T>
2369,b2f8e0d9,-500,1,,"@=(10)%""2"
2370,b3106f00,-500,2,,"lHH`[hp""7'pl9F"
2371,b31a2211,-500,1,,J5W~dfK{tP%
2372,b32e4734,-500,1,,9:-n*34RWa)0Q
2373,b33c8cc6,-90,1,,"u6},zR'R"
2374,b33fd807,1000,3,,zB.)z^]o2
2375,b3450a53,640,1,,"^t4,=}MvLB`z"
2376,b3542229,-500,4,,88)$GH}u)CO
2377,b359ef0e,1000,1,,ab_>\u3@U
2378,b35b7996,-500,1,,"q9nuH@;&UC"")G"
2379,b364d8e8,1000,1,,&~l821J@
2380,b369308c,-500,2,,"~bpJh,L\Og\p&"
2381,b377da18,1000,3,,`Hwf.h(*~d.KM
2382,b3787a8e,330,1,,AGNZJXJ=')]
2383,b37bed73,10,1,,qR2hW6C[rZq
2384,b37f579c,-500,4,,[O^9^WvZ
2385,b384b8c7,-500,3,,QQ_{8|[p{
2386,b38d580a,-500,4,,6yvb2+:{
2387,b393aec6,610,1,,K.gi.q9msC:hp
2388,b3b69b81,-500,4,,dc?N9\*G'NyP[
2389,b3b7da89,1000,1,,"G-""G~kq'b(:.a"
2390,b3d74dea,30,1,,z=Q+[-rax-
2391,b3dd9303,1000,3,,$am.-72ws
2392,b3df35f1,1000,1,,x0ukKJ3_JW+&s
2393,b430c95b,-500,1,,'tj3#M8]LN
2394,b4533683,1000,1,,WGmzx;Fa
2395,b46624b0,-1000,1,,rf1dG23C*XB>dv
2396,b46fd4b8,-500,1,,ye[{;Q'bz
2397,b471187b,-500,1,,YgFN\A|]~xKwZ
2398,b478b8b7,-500,4,,Q#UoIC8$iS.
2399,b479bedc,-500,3,,"Jcc~\,=<"
2400,b47d6fc4,611,1,,9EV]Y<-0yR
2401,b48655b3,1000,2,,"Ev@H!,O:|9"
2402,b49a909a,-500,1,,PF0TQxQO8~?l*s
2403,b4a128fd,-500,3,,oNTQ(MB#xaw
2404,b4b565f9,1000,1,,.tV.^-9db
2405,b4e3fc46,-500,4,,[$6F#~^_
2406,b4f55243,442,4,,b}gX`}2e!A_;
2407,b4f6fe7d,-500,1,,TxICwWL0TEP#z7
2408,b4f90475,1000,1,,_s0<t=Bi*4hOK
2409,b50a480f,-500,1,,"O[@-!&|.""p?^Q\"
2410,b51add86,1000,1,,:K_6%}Y<NAp1
2411,b52271e3,-500,1,,&+9mY_R9{w+>T=
2412,b52853f4,1000,1,,FF0VxU8gX
2413,b54cc8eb,-500,1,,"b""h@o\au&*m,VQ"
2414,b5583f54,-500,1,,-5=Sa_PyD
2415,b55cfdf9,-65,1,,wle6oV}(
2416,b56a1a99,1000,1,,v$RWP^9oMR{
2417,b58f5649,-500,1,,l_DeF~)+(F7^>
2418,b5a5433e,-500,4,,aZADAhRDG!
2419,b5abc8ad,830,3,,5toYGu6o}<
2420,b5bb4ff3,-500,1,,Y7/dibEt.bVN
2421,b5cffd68,-500,1,,GiYG=obQf:/54
2422,b5e4b5d9,-115,1,,hpRKmj9*C4
2423,b5f38023,1000,1,,jL6w>_<H
2424,b5fca2f9,-500,1,,wRu~LK+4
2425,b60ec19e,1432,1,,;~d+'?aI
2426,b61d8457,520,3,,VgOO2Un%uE&i
2427,b62a6195,-500,1,,)L_FPcwksn<
2428,b62f655f,-500,1,,%M>p$d>]StGn$
2429,b6d73f6b,-500,1,,1$@<`/rpV
2430,b6e4562d,-500,1,,K~?q8Om;/
2431,b6ed6b4e,-500,1,,PosXHB<-f`MU
2432,b6ffab5c,500,1,,7z8BP13f/6wa
2433,b70e4956,1000,1,,b_SZ@kExb
2434,b7197218,0,1,,%Z]HG^LuM:
2435,b740891c,80,2,,fN3NVnB#'%
2436,b74413fe,-180,1,,"q#<)yh{mR:"""
2437,b78242f5,-500,1,,~B4kDQXkrGV>u-
2438,b7859a08,-500,1,,zLszLDSCY1
2439,b799f0f1,-500,4,,(S$<gW_kr<(
2440,b7a19ece,-500,1,,y]00@;;0
2441,b7ba9de5,-500,1,,R#(L\9P&bM[K~
2442,b7bb9af9,-500,1,,Gs>+?w:RdM
2443,b7f6528a,-500,1,,+U-dhcU?;i+
2444,b7fd0014,-20,4,,:583:c);[t
2445,b81319ae,-500,1,,"XBSx""6PbQN*"
2446,b81aec0e,1000,1,,:ZldxFkI
2447,b828cfce,-500,1,,)sLsZXz>q0+I
2448,b82aa3d0,1000,1,,Mbz_|n4B6
2449,b83511dd,-500,1,,rU%/W-v\+3
2450,b83bf5a5,20,1,,B%uV[^}Tz
2451,b864d50c,530,1,,VUpsYk]0>-K@`v
2452,b88461ec,690,1,,7~Pm7UaI&u~N
2453,b8acfa86,-70,1,,JUs^6W4@+s|7
2454,b8af201e,685,1,,5I3lz?wpo
2455,b8c0c5ae,-500,4,,K?/u6nRmAo
2456,b90f7d24,610,1,,"X^Pxb1uo9i""Rj."
2457,b93ed987,-500,1,,n$#Hiy[Jc1~[\D
2458,b95c3395,-500,2,,"*b57[,j%a@bt"
2459,b96ae6ce,-500,2,,n'|y]q&64$<
2460,b97e9ad6,410,1,,"%;rs""$S'_<@"
2461,b9883deb,80,3,,Qh4{[w37drIt
2462,b993f3f0,-520,1,,_Xcp`Ql_fun7
2463,b99680fe,-500,4,,"^L5""mFH\v"
2464,b99b71cf,-500,1,,"7|,EX1s<^."
2465,b9b27194,0,1,,"U,F!ZcvU"
2466,b9d00185,230,1,,kToLiVS2|}B
2467,b9e97ed9,720,1,,K*V1#Q&7UTA+
2468,ba099d79,1600,1,,>c#gWS<_w`>(
2469,ba0e0676,190,1,,SB{6G`:Brv
2470,ba303d3d,80,2,,[+`/7XocAM
2471,ba35ba24,-1000,2,,s&9<Vmk|
2472,ba390bae,-500,1,,R=z\^U?TE~
2473,ba76323b,2000,3,,7jICjf3x.%
2474,ba77f1e6,-500,1,,ku'-0_*m}lwG
2475,ba8635bb,-500,1,,OB\([1z&
2476,ba897543,-500,1,,qcq;x2a)#f@N
2477,ba9fa082,460,2,,*QPUeDlc
2478,baa3ef18,-500,1,,"M@{|M,i8b(3@"
2479,baa6929e,1000,1,,UF5Nfhv@N
2480,bab71441,-500,2,,W2S3?':7)yL
2481,babdec9d,-500,1,,{\vJdqsu
2482,bac44430,288,1,,?68+^g#18Zj{'
2483,bae55fa4,-500,4,,unRVU2[8-z'8i'
2484,baf37589,30,1,,S)^q[3Avh13dy
2485,bb00d86d,-500,1,,vHbMT4LI
2486,bb0fb115,-500,1,,ntwakTfL0l}
2487,bb10af51,40,1,,y#i7'0tvqO
2488,bb167c6b,-30,1,,012gMcOc
2489,bb4a678a,680,1,,yE-?Vm=]vo
2490,bb50304d,0,4,,)XFnV/@A1&S6F
2491,bb634a12,-1000,4,,2Cz$.<m(U
2492,bb70e847,-500,3,,"m""w0pGSe^"
2493,bb990376,-500,1,,7$u^gGWw7vc-
2494,bbab3113,-500,1,,Vj?+cR'U9
2495,bbe0444f,-500,1,,{SSQYR(#
2496,bbe1c310,396,1,,+jZ:~J~M
2497,bbe26892,160,1,,G#+..8~ot@
2498,bbe79ace,1338,4,,6PmK|VBI
2499,bbf5caa5,480,1,,<NpfIkd*)Zu!Zq
2500,bbf93bdb,-500,3,,v^5nJnuu@s)Wp/
2501,bc050f7c,1000,1,,SEf5EZ{:9`]%
2502,bc323047,-500,1,,JTHEdd:#?
2503,bc4e0045,-500,1,,/k$TOOIqN|
2504,bc55d413,35,4,,geEic[Rj
2505,bc643a18,-500,1,,P?\_3kf|qqe
2506,bca3489a,-500,1,,"Yk3""Q|N|il?-rI"
2507,bcb4584c,745,1,,fYbXs'f.1R1
2508,bcc5d45e,-500,1,,w-d~KPZ<cn(
2509,bcccd61e,-500,2,,YV5PPNv%}':kv
2510,bcd48afc,-500,1,,-!4kOF9_gY9Y
2511,bcdbfd71,-500,1,,"86xBato|!,B"
2512,bd05c924,-500,1,,0*Wp$]U%bst(a
2513,bd3dbe5c,1326,2,,Gh.Y;0BLE]m9
2514,bd45dd76,-500,2,,or@0v?St.
2515,bd5100f3,-100,1,,y=z%<8k1LDi
2516,bda35088,500,1,,OwKs3(F+0f=
2517,bdab2784,-500,1,,e:Yw8h7`BqG[
2518,bdd833f3,540,3,,l:GqY+q?;lch
2519,bddb02e5,-110,4,,TE1D1)S~
2520,bde09018,-500,2,,"tR7Yx""pJ'E[*"""
2521,bde76633,-500,1,,"!h?HCQv""'n0y"
2522,bdfad87c,-500,4,,"TQQv5{~d,q"
2523,be105937,10,4,,^O[7n4O1L)%0(
2524,be1a33dd,-70,1,,H]?a6lD2c
2525,be1b68b9,-500,2,,I=FfsK^arO\k8
2526,be1dd2b1,-500,4,,sb(c0Uhm_ySj(
2527,be25a703,-500,1,,ec{8)P+]
2528,be284f80,1000,1,,/u6}/Fx**r*u
2529,be35c34e,450,1,,kd&A`mC/
2530,be5849a1,-500,2,,8dU`?/+)T#AuL
2531,be70e898,-500,1,,Nx5>U6F)A#q
2532,be7b71ec,375,1,,"BB<y%her""}\F"
2533,be9a6f25,370,1,,lvxC0luc<>T
2534,beabc1a1,-500,1,,C+V!q#gyP/
2535,beb0b810,-500,2,,"M-d;k@g"",7"
2536,beb31c6a,530,4,,Sm[yYGO-V
2537,bec62550,500,1,,.Tr=&ym4
2538,bec650f3,335,3,,woEX!'\n=
2539,bedf98b8,1000,3,,jY/{m*QOPm
2540,bee4224e,-500,1,,"xw,5bU!-~S5"
2541,bee426e7,490,1,,ytyxnfFhB4:
2542,beec366e,690,4,,@z`A374G.E%as
2543,bf233f23,1000,2,,*{'+Zv*t5qQ0!V
2544,bf2ef18c,-500,1,,es=-]NSB0#XtF{
2545,bf2ffc89,-500,3,,"Qv""(fozHt""L`JO"
2546,bf3bbca7,1435,4,,J]s4MG\(w!)<
2547,bf4db616,-500,1,,"gnaXRK_,O1m"
2548,bf6c5b96,-500,3,,?l?Ybd1T
2549,bf76577e,1000,1,,"%""'/""@[^yl:E2"
2550,bf782fe6,-500,1,,%y!8-H9?/
2551,bf906bbf,-500,1,,7!Z;Guc7gN^9
2552,bf9ca008,-500,3,,"$unE,w:+9>EVC"
2553,bfaa3a46,10,2,,"uf-b""dp$#}`{#"
2554,bfaa5271,-500,4,,o*3h27U*
2555,bfba7106,420,1,,Opl7f]{{>
2556,bfc1b8c3,1000,1,,"D\?*o-X3,%^?a"
2557,bfd7b96a,-500,1,,c<An)ehS%)V>
2558,bfe42ce0,775,4,,fHv$@p{]
2559,bff5db8c,-500,1,,;{}@HsTF
2560,c014c8b5,1000,1,,$@;;(+%_hj6
2561,c021b7c2,1000,1,,f*j>-Xv45Qoq]
2562,c028b18c,1000,4,,q&q]F?~#
2563,c0370332,-500,1,,:EIGnN6Y;
2564,c03800fe,-500,2,,"}^R""WSS-H{"
2565,c041f4a6,-480,1,,<=(*ha4|z[
2566,c05720ff,-190,4,,~HdS/*Omk
2567,c062c1e5,-500,1,,c}\\^\aflR
2568,c064f6a2,1000,2,,+[p{~aw_|.-LBC
2569,c0964003,-500,1,,E!=A=pg3#7
2570,c0971b91,-500,3,,jZ('IO!Ij7k1<%
